payment_id,member_id,amount,payment_date,payment_type
4426,246,160.25,2023-11-24,Fine
4427,135,160.45,2023-10-13,Membership Fee
4428,300,99.53,2025-05-29,Donation
4429,56,45.68,2025-05-30,Donation
4430,1,69.22,2024-07-05,Fine
4431,96,36.32,2024-04-01,Fine
4432,292,98.15,2022-12-09,Fine
4433,307,107.33,2024-07-24,Fine
4434,165,10.72,2025-01-21,Fine
4435,160,196.08,2023-05-31,Donation
4436,86,187.52,2022-12-19,Fine
4437,462,138.76,2025-04-04,Membership Fee
4438,468,79.53,2023-09-02,Membership Fee
4439,179,187.72,2023-03-22,Donation
4440,188,146.22,2025-01-25,Donation
4441,229,32.24,2022-12-10,Donation
4442,177,50.96,2025-07-05,Membership Fee
4443,419,89.71,2022-09-04,Donation
4444,81,70.54,2024-09-05,Donation
4445,287,66.52,2023-05-27,Membership Fee
4446,159,56.5,2022-12-06,Membership Fee
4447,469,160.25,2024-09-04,Fine
4448,238,53.47,2024-03-29,Membership Fee
4449,443,119.87,2022-11-13,Fine
4450,396,117.41,2022-12-01,Fine
4451,237,124.3,2025-02-18,Fine
4452,486,81.78,2022-08-21,Donation
4453,385,126.5,2024-01-21,Membership Fee
4454,1,109.03,2024-02-06,Donation
4455,389,37.45,2022-11-25,Fine
4456,332,184.37,2023-07-05,Donation
4457,336,7.43,2022-10-01,Membership Fee
4458,382,22.06,2024-06-21,Donation
4459,155,35.75,2025-01-11,Membership Fee
4460,102,131.66,2025-07-01,Membership Fee
4461,153,148.42,2023-03-24,Fine
4462,410,60.52,2024-07-11,Membership Fee
4463,231,9.15,2025-05-12,Membership Fee
4464,182,165.52,2024-09-06,Fine
4465,193,55.34,2023-11-17,Membership Fee
4466,50,157.41,2023-09-02,Donation
4467,465,13.79,2023-06-25,Donation
4468,157,154.52,2024-01-07,Donation
4469,397,199.79,2023-07-22,Fine
4470,275,60.32,2023-11-15,Fine
4471,52,72.68,2024-05-27,Donation
4472,374,8.98,2024-10-08,Donation
4473,48,80.53,2024-06-20,Donation
4474,58,190.09,2024-08-25,Membership Fee
4475,439,191.32,2022-08-27,Donation
4476,39,199.9,2023-06-14,Membership Fee
4477,293,81.43,2024-06-13,Membership Fee
4478,255,103.63,2024-04-21,Fine
4479,8,22.37,2024-10-23,Membership Fee
4480,184,147.78,2022-08-11,Donation
4481,326,123.92,2025-07-15,Fine
4482,109,180.26,2023-01-26,Membership Fee
4483,268,144.1,2023-01-08,Membership Fee
4484,264,13.93,2025-04-16,Donation
4485,419,23.04,2024-09-17,Fine
4486,310,171.58,2024-01-12,Membership Fee
4487,208,74.11,2023-12-20,Membership Fee
4488,147,58.14,2022-10-08,Donation
4489,366,26.53,2024-03-05,Fine
4490,81,176.74,2023-10-11,Donation
4491,40,129.57,2024-08-30,Donation
4492,50,120.84,2022-08-31,Fine
4493,20,65.78,2025-05-27,Fine
4494,473,111.66,2024-09-19,Donation
4495,261,116.28,2025-05-02,Membership Fee
4496,51,82.36,2024-01-10,Membership Fee
4497,211,23.43,2024-04-22,Membership Fee
4498,90,119.32,2023-02-02,Fine
4499,488,71.27,2023-09-19,Donation
4500,65,9.25,2024-06-27,Membership Fee
4501,368,110.8,2023-06-25,Membership Fee
4502,199,137.65,2022-10-14,Donation
4503,26,56.86,2022-11-26,Membership Fee
4504,470,46.98,2024-10-04,Donation
4505,32,125.85,2024-09-30,Membership Fee
4506,443,7.66,2023-12-03,Fine
4507,113,98.88,2022-10-23,Donation
4508,400,132.13,2022-09-21,Donation
4509,131,97.1,2023-04-08,Donation
4510,477,83.21,2025-07-18,Fine
4511,13,23.98,2024-04-28,Membership Fee
4512,355,38.79,2024-01-21,Fine
4513,220,97.99,2025-06-24,Donation
4514,210,188.14,2024-09-18,Membership Fee
4515,453,160.89,2024-07-08,Donation
4516,222,150.8,2025-04-17,Membership Fee
4517,141,86.31,2023-07-05,Donation
4518,135,7.01,2023-11-02,Membership Fee
4519,190,184.83,2023-10-24,Membership Fee
4520,449,97.06,2025-01-31,Fine
4521,444,115.78,2024-11-06,Membership Fee
4522,476,132.33,2024-11-01,Donation
4523,370,50.06,2024-11-02,Donation
4524,150,29.95,2024-08-14,Fine
4525,111,24.61,2022-08-08,Membership Fee
4526,300,131.37,2022-08-24,Fine
4527,140,101.91,2023-08-09,Membership Fee
4528,276,14.98,2022-07-27,Membership Fee
4529,27,100.96,2024-10-25,Membership Fee
4530,255,95.94,2023-04-01,Donation
4531,48,93.77,2023-10-31,Fine
4532,191,123.54,2024-01-26,Membership Fee
4533,192,166.31,2025-05-08,Fine
4534,471,76.36,2025-03-05,Membership Fee
4535,106,156.31,2024-02-26,Fine
4536,287,192,2023-11-25,Donation
4537,315,47.74,2024-08-23,Fine
4538,305,136.55,2022-09-30,Membership Fee
4539,116,33.21,2023-04-22,Membership Fee
4540,12,16.82,2024-10-12,Membership Fee
4541,210,33.32,2022-12-24,Membership Fee
4542,270,83.2,2023-05-23,Donation
4543,262,83.01,2024-06-04,Membership Fee
4544,10,151.24,2024-12-01,Membership Fee
4545,207,135.52,2024-05-28,Fine
4546,491,195.09,2022-12-26,Donation
4547,18,156.2,2022-11-20,Donation
4548,203,114.32,2025-06-16,Fine
4549,466,123.03,2023-12-20,Fine
4550,335,151.42,2023-01-22,Donation
4551,53,105.77,2023-02-07,Donation
4552,378,109.91,2024-04-13,Fine
4553,255,118.23,2023-09-16,Fine
4554,100,156.96,2023-08-29,Donation
4555,64,154.21,2025-02-08,Fine
4556,83,28.23,2024-04-11,Donation
4557,386,122.53,2024-07-15,Donation
4558,461,54.07,2023-03-05,Fine
4559,109,45.66,2024-09-05,Fine
4560,204,174.5,2025-03-16,Membership Fee
4561,489,81.52,2023-05-02,Donation
4562,369,12.9,2023-02-04,Membership Fee
4563,162,84.99,2023-03-22,Fine
4564,86,167.83,2024-03-28,Fine
4565,214,7.95,2022-09-04,Membership Fee
4566,350,47.13,2024-06-14,Membership Fee
4567,390,45.26,2025-01-16,Membership Fee
4568,328,160.85,2024-03-05,Donation
4569,18,172.02,2022-12-01,Fine
4570,398,181.37,2024-04-13,Membership Fee
4571,390,160.51,2023-04-13,Membership Fee
4572,467,16.75,2025-02-18,Membership Fee
4573,244,189.52,2025-03-18,Membership Fee
4574,223,72.69,2024-12-29,Donation
4575,39,79.02,2022-09-21,Donation
4576,35,30.27,2025-02-03,Fine
4577,116,16.14,2025-03-09,Donation
4578,76,153.09,2023-03-13,Donation
4579,203,171.93,2024-05-18,Donation
4580,83,117.89,2022-09-27,Donation
4581,335,91.78,2023-09-29,Membership Fee
4582,336,147.26,2025-03-11,Fine
4583,130,56.44,2024-03-14,Membership Fee
4584,459,159.97,2022-08-18,Donation
4585,94,135.69,2023-07-25,Membership Fee
4586,162,43.58,2022-09-19,Fine
4587,12,29.55,2023-04-07,Fine
4588,478,128.37,2024-03-08,Fine
4589,41,59.42,2025-06-10,Donation
4590,237,7.18,2025-06-02,Fine
4591,125,116.21,2023-02-17,Membership Fee
4592,288,78.08,2023-10-09,Membership Fee
4593,266,62.97,2024-01-25,Membership Fee
4594,314,138.74,2023-06-30,Donation
4595,126,49.96,2023-11-14,Donation
4596,96,119.28,2025-03-30,Membership Fee
4597,484,43.68,2024-10-31,Donation
4598,313,50.97,2025-02-26,Donation
4599,441,73.2,2023-05-27,Fine
4600,406,33.46,2023-11-04,Donation
4601,207,110.1,2024-11-09,Fine
4602,408,160.02,2023-01-13,Membership Fee
4603,453,185.65,2025-05-03,Donation
4604,386,188.68,2024-02-07,Fine
4605,4,149.73,2025-01-14,Membership Fee
4606,195,29.61,2023-12-10,Fine
4607,247,10.15,2023-11-17,Membership Fee
4608,274,81.27,2023-03-28,Donation
4609,108,18.48,2023-06-25,Donation
4610,119,68.92,2023-09-12,Membership Fee
4611,220,24.68,2022-09-04,Membership Fee
4612,53,44.02,2024-05-01,Donation
4613,92,21.03,2024-01-04,Donation
4614,231,70.73,2024-12-27,Membership Fee
4615,71,176.24,2024-02-12,Donation
4616,151,172.09,2023-04-18,Fine
4617,451,114.27,2023-10-31,Membership Fee
4618,336,164.34,2025-03-03,Membership Fee
4619,497,173.41,2025-07-13,Fine
4620,53,123.91,2025-02-21,Donation
4621,168,15.67,2023-12-08,Donation
4622,392,70.86,2024-01-07,Fine
4623,70,120.18,2023-05-01,Membership Fee
4624,139,105.77,2023-10-08,Fine
4625,342,22.18,2023-12-19,Fine
4626,258,114.56,2023-08-03,Fine
4627,216,153.53,2025-06-03,Membership Fee
4628,297,139.18,2023-07-16,Donation
4629,44,78.91,2024-11-14,Membership Fee
4630,215,134.85,2024-04-18,Donation
4631,78,40.88,2024-02-27,Membership Fee
4632,374,196.74,2023-09-02,Fine
4633,32,32.45,2023-01-16,Membership Fee
4634,439,57.79,2023-04-11,Donation
4635,182,66.84,2023-07-05,Donation
4636,83,59.83,2023-11-17,Donation
4637,83,45.63,2023-04-21,Fine
4638,449,110.03,2025-05-12,Fine
4639,335,163.59,2022-10-22,Membership Fee
4640,394,65.11,2023-08-13,Membership Fee
4641,405,58.45,2024-05-08,Fine
4642,326,113.66,2023-05-19,Donation
4643,299,193.83,2025-03-12,Membership Fee
4644,408,52.86,2023-06-17,Membership Fee
4645,178,138.9,2023-01-31,Donation
4646,329,49.56,2022-10-15,Fine
4647,322,176.37,2024-10-19,Donation
4648,260,41.7,2023-12-07,Fine
4649,47,107.39,2024-04-19,Membership Fee
4650,208,64.53,2023-12-31,Fine
4651,74,99.12,2024-12-08,Membership Fee
4652,190,131.67,2023-01-01,Membership Fee
4653,137,14.91,2022-12-01,Fine
4654,293,146.13,2023-03-02,Donation
4655,2,103.35,2023-08-13,Membership Fee
4656,55,173.53,2023-05-15,Fine
4657,149,198.9,2023-05-27,Membership Fee
4658,394,8.67,2025-04-05,Membership Fee
4659,109,66.33,2023-03-18,Membership Fee
4660,458,37.97,2025-02-02,Membership Fee
4661,252,105.58,2023-10-01,Membership Fee
4662,187,127.97,2023-09-09,Donation
4663,128,146.17,2023-10-07,Membership Fee
4664,420,171.58,2023-06-05,Donation
4665,388,174.33,2023-05-07,Fine
4666,305,148.91,2024-01-29,Membership Fee
4667,208,136.04,2023-05-10,Fine
4668,454,20.94,2023-03-09,Donation
4669,144,151.94,2023-04-06,Fine
4670,392,160.63,2024-07-09,Fine
4671,48,134.17,2024-04-29,Fine
4672,355,79.25,2023-11-25,Fine
4673,50,139.07,2024-12-11,Donation
4674,64,193.53,2023-09-20,Fine
4675,274,16.67,2025-05-02,Fine
4676,430,126.48,2023-09-17,Membership Fee
4677,308,33.05,2025-03-26,Donation
4678,146,121.33,2025-04-24,Donation
4679,207,104.81,2024-06-12,Donation
4680,64,11.6,2023-01-23,Membership Fee
4681,182,15.48,2025-05-19,Donation
4682,224,8.35,2022-10-26,Donation
4683,410,108.33,2024-03-13,Donation
4684,328,105.98,2024-07-31,Fine
4685,462,28.72,2022-11-29,Fine
4686,233,33.75,2025-02-27,Fine
4687,92,50.65,2024-06-19,Fine
4688,353,166.74,2023-06-22,Fine
4689,77,147.26,2023-06-20,Membership Fee
4690,174,171.71,2022-07-30,Membership Fee
4691,435,16.1,2024-05-18,Membership Fee
4692,374,64.92,2023-10-19,Donation
4693,304,175.64,2025-02-17,Membership Fee
4694,482,21.65,2023-06-14,Donation
4695,61,30.92,2022-12-22,Donation
4696,279,96.9,2024-04-27,Fine
4697,151,148.86,2024-12-22,Fine
4698,32,93.79,2022-11-16,Donation
4699,175,88.58,2023-09-01,Membership Fee
4700,396,162.97,2024-02-15,Membership Fee
4701,212,32.04,2022-10-17,Fine
4702,428,116.19,2024-04-12,Donation
4703,361,182.19,2023-03-24,Fine
4704,238,17.4,2025-05-18,Fine
4705,361,104.58,2022-11-28,Donation
4706,382,143.22,2024-06-22,Fine
4707,56,183.05,2024-08-05,Fine
4708,103,136.03,2023-06-17,Membership Fee
4709,90,148.81,2023-07-26,Donation
4710,340,79.37,2023-01-26,Fine
4711,478,49.82,2024-09-10,Donation
4712,99,113.59,2023-10-20,Fine
4713,250,39.63,2023-01-07,Fine
4714,369,51.77,2024-07-14,Donation
4715,37,187.59,2024-02-27,Fine
4716,384,107.49,2023-05-15,Membership Fee
4717,272,140.15,2024-08-15,Donation
4718,156,164.14,2023-01-18,Fine
4719,32,162.86,2022-09-23,Membership Fee
4720,45,129.99,2023-10-18,Fine
4721,86,158.2,2022-10-07,Membership Fee
4722,79,172.77,2023-02-19,Fine
4723,165,90.53,2025-01-16,Fine
4724,56,30.4,2023-01-20,Fine
4725,273,152.58,2023-03-09,Donation
4726,441,37.18,2023-08-28,Donation
4727,164,54.1,2024-07-09,Fine
4728,329,113.65,2023-03-08,Membership Fee
4729,162,146.34,2024-08-03,Fine
4730,97,144.31,2025-06-04,Membership Fee
4731,441,41.57,2023-08-20,Membership Fee
4732,150,190.01,2024-06-29,Donation
4733,389,128.07,2023-08-31,Donation
4734,157,197.27,2022-09-07,Membership Fee
4735,55,61.89,2023-07-09,Fine
4736,277,140.34,2023-05-14,Fine
4737,217,28.73,2025-01-16,Membership Fee
4738,179,175.3,2024-11-01,Fine
4739,351,189.68,2024-10-05,Membership Fee
4740,302,167.75,2025-06-05,Donation
4741,95,18.52,2025-05-09,Donation
4742,399,37.62,2024-10-03,Fine
4743,284,87.97,2022-12-25,Fine
4744,236,133.73,2023-10-16,Fine
4745,69,84.05,2025-01-24,Donation
4746,455,149.67,2024-06-23,Fine
4747,280,154.13,2023-09-27,Fine
4748,466,96.38,2024-01-27,Membership Fee
4749,493,161.54,2025-03-01,Fine
4750,54,13.34,2024-02-19,Fine
4751,61,52.8,2024-12-15,Membership Fee
4752,434,55.62,2023-03-04,Membership Fee
4753,266,83.37,2024-01-24,Donation
4754,71,104.65,2024-09-07,Donation
4755,470,55.35,2025-03-28,Membership Fee
4756,273,17.27,2024-12-27,Membership Fee
4757,388,174.49,2022-12-15,Fine
4758,140,43.99,2022-08-03,Fine
4759,463,99.52,2023-11-06,Donation
4760,221,12.26,2024-12-01,Donation
4761,196,22.83,2024-09-11,Donation
4762,218,12.48,2025-02-20,Fine
4763,169,165.73,2023-07-30,Membership Fee
4764,392,87.08,2023-10-10,Donation
4765,135,126.27,2025-02-13,Donation
4766,201,20.43,2022-11-14,Donation
4767,44,163.4,2023-11-06,Membership Fee
4768,257,183.56,2025-04-27,Donation
4769,357,80.59,2023-10-29,Fine
4770,383,147.18,2025-04-14,Donation
4771,464,145.63,2023-08-10,Donation
4772,269,35.74,2025-01-26,Fine
4773,442,61.35,2023-09-07,Membership Fee
4774,185,44.39,2023-10-16,Donation
4775,288,150.41,2023-02-27,Donation
4776,48,19.85,2023-12-27,Membership Fee
4777,119,140.96,2022-11-19,Donation
4778,432,196.7,2024-10-04,Fine
4779,338,35.96,2024-01-24,Donation
4780,181,56.91,2023-02-07,Fine
4781,367,66.34,2023-10-17,Membership Fee
4782,426,162.75,2023-10-09,Donation
4783,434,130.07,2023-01-01,Fine
4784,305,192.51,2023-10-10,Donation
4785,371,195.67,2023-03-23,Donation
4786,265,161.59,2024-10-05,Fine
4787,53,86.78,2023-09-12,Membership Fee
4788,458,133.88,2025-01-01,Donation
4789,292,49.78,2023-02-07,Membership Fee
4790,95,40.09,2023-05-26,Donation
4791,334,92.94,2022-08-21,Fine
4792,152,189.22,2024-07-07,Fine
4793,425,168.62,2023-01-10,Fine
4794,296,75.37,2023-01-16,Donation
4795,45,11.93,2025-03-27,Membership Fee
4796,390,184.65,2025-04-19,Membership Fee
4797,275,20.56,2024-09-25,Donation
4798,405,99.98,2025-06-06,Donation
4799,265,16.92,2025-04-21,Fine
4800,431,65.73,2025-02-25,Fine
4801,397,38.79,2025-06-30,Fine
4802,93,99.06,2024-04-14,Donation
4803,388,16.43,2023-04-25,Donation
4804,143,176.15,2024-10-21,Fine
4805,392,154.77,2022-08-26,Donation
4806,281,64.47,2024-09-23,Fine
4807,34,16.88,2023-06-13,Fine
4808,27,94.9,2023-06-06,Membership Fee
4809,13,39.37,2022-08-02,Membership Fee
4810,210,169.58,2025-06-28,Membership Fee
4811,287,89.55,2025-02-08,Fine
4812,499,193.12,2025-02-13,Membership Fee
4813,417,90.58,2024-06-24,Fine
4814,462,82.02,2024-06-26,Membership Fee
4815,287,91.02,2023-11-17,Membership Fee
4816,98,102.93,2022-10-27,Membership Fee
4817,77,130.1,2023-08-08,Donation
4818,171,196.19,2024-11-22,Fine
4819,251,69.08,2022-07-30,Fine
4820,368,177.68,2024-02-05,Donation
4821,27,158.86,2022-09-03,Membership Fee
4822,9,35.02,2022-09-17,Donation
4823,230,103.66,2025-05-09,Fine
4824,180,151.02,2022-10-20,Membership Fee
4825,232,31.05,2023-02-10,Donation
4826,248,61.63,2023-08-28,Donation
4827,413,105.22,2023-06-24,Membership Fee
4828,252,62.73,2024-12-29,Fine
4829,381,184.96,2025-03-26,Donation
4830,403,110.42,2023-06-08,Fine
4831,259,55.97,2024-08-03,Membership Fee
4832,198,102.21,2024-03-06,Fine
4833,420,55.57,2024-05-25,Fine
4834,175,30.22,2024-05-15,Membership Fee
4835,241,100.31,2024-07-22,Donation
4836,164,60.19,2022-08-19,Fine
4837,342,175.06,2024-04-28,Donation
4838,234,140.52,2024-02-07,Donation
4839,461,160.89,2025-01-20,Membership Fee
4840,117,120.82,2024-08-14,Fine
4841,385,198.96,2023-11-12,Donation
4842,141,173.23,2023-10-06,Donation
4843,38,35.12,2023-12-15,Fine
4844,116,107.08,2024-06-24,Membership Fee
4845,443,148.04,2023-02-11,Donation
4846,207,124.04,2025-05-29,Donation
4847,433,109.62,2024-04-06,Donation
4848,87,146.29,2023-02-24,Fine
4849,426,42.92,2024-10-04,Donation
4850,498,56.47,2024-10-26,Fine
4851,373,131.7,2022-12-21,Membership Fee
4852,24,31.38,2025-03-03,Donation
4853,23,122.67,2023-09-29,Donation
4854,79,142,2024-11-30,Fine
4855,3,188.89,2025-05-22,Fine
4856,405,164.86,2024-01-23,Fine
4857,299,74.95,2025-07-11,Donation
4858,21,148.59,2023-01-14,Donation
4859,477,89.46,2024-01-24,Donation
4860,269,18.05,2024-09-04,Donation
4861,154,105.29,2023-07-20,Fine
4862,77,164.18,2023-05-13,Donation
4863,14,140.88,2023-10-27,Fine
4864,474,164.23,2024-09-10,Fine
4865,112,73.45,2024-09-02,Donation
4866,87,171.17,2025-05-06,Fine
4867,116,19.79,2024-10-30,Fine
4868,422,189.66,2022-11-24,Donation
4869,174,142.23,2023-01-16,Donation
4870,110,7.98,2025-05-13,Donation
4871,372,128.97,2023-01-01,Membership Fee
4872,422,13.97,2023-01-25,Donation
4873,105,28.09,2025-07-03,Membership Fee
4874,92,195.16,2023-05-19,Donation
4875,19,47.07,2022-11-12,Fine
4876,44,76.58,2024-10-14,Fine
4877,373,123.99,2023-06-07,Donation
4878,473,60.61,2023-03-15,Fine
4879,1,61.24,2023-10-10,Membership Fee
4880,348,132.6,2024-07-31,Fine
4881,460,85.14,2022-10-15,Donation
4882,69,51.5,2023-08-29,Fine
4883,174,165.39,2023-12-29,Fine
4884,414,39.08,2023-10-31,Membership Fee
4885,259,143.93,2025-06-22,Membership Fee
4886,27,26.55,2022-10-21,Donation
4887,212,98.23,2024-10-07,Membership Fee
4888,97,186.99,2024-05-03,Donation
4889,132,111.19,2024-04-24,Membership Fee
4890,156,35.32,2025-03-22,Membership Fee
4891,165,68.05,2024-01-25,Fine
4892,336,109.17,2023-02-03,Fine
4893,168,170.17,2024-11-09,Membership Fee
4894,65,123.21,2023-03-28,Donation
4895,147,121.8,2023-12-16,Membership Fee
4896,425,188.65,2023-03-17,Fine
4897,20,154.29,2023-05-06,Donation
4898,170,170.34,2025-04-13,Fine
4899,295,16.41,2022-08-22,Fine
4900,237,111.3,2023-11-08,Fine
4901,172,67.91,2024-05-07,Membership Fee
4902,102,147.03,2024-02-27,Donation
4903,274,114.68,2023-09-13,Fine
4904,377,198.14,2024-04-20,Membership Fee
4905,378,110.77,2024-04-14,Membership Fee
4906,395,48.47,2023-04-28,Donation
4907,110,104.64,2022-09-22,Donation
4908,439,22.84,2023-12-10,Donation
4909,347,65.36,2022-11-01,Fine
4910,234,139.21,2023-05-28,Membership Fee
4911,256,108.89,2024-04-25,Membership Fee
4912,144,191.83,2023-11-29,Donation
4913,167,45.67,2025-07-19,Donation
4914,217,134.59,2024-05-23,Donation
4915,478,67.33,2024-05-18,Fine
4916,183,32.34,2023-11-17,Fine
4917,330,94.76,2023-02-23,Fine
4918,423,81.19,2022-10-26,Membership Fee
4919,81,74.33,2023-02-27,Membership Fee
4920,292,194.04,2025-01-04,Donation
4921,154,69.84,2022-11-06,Donation
4922,31,61.68,2025-03-30,Membership Fee
4923,494,96.07,2023-10-28,Donation
4924,343,123.4,2023-02-27,Fine
4925,442,122.76,2023-12-06,Membership Fee
4926,119,178.41,2022-11-07,Fine
4927,448,176.81,2024-04-18,Fine
4928,180,15.82,2022-08-15,Donation
4929,53,84.72,2025-03-03,Donation
4930,376,93.28,2024-10-03,Membership Fee
4931,392,8.02,2025-01-22,Membership Fee
4932,213,163.17,2024-01-03,Donation
4933,207,136.13,2025-05-18,Fine
4934,14,52.61,2024-09-09,Donation
4935,395,78.54,2023-05-27,Donation
4936,9,70.39,2024-11-02,Fine
4937,94,9.22,2024-08-08,Membership Fee
4938,62,79.67,2025-04-19,Membership Fee
4939,474,181.63,2024-06-29,Membership Fee
4940,128,114.94,2024-10-28,Donation
4941,275,116.57,2023-05-31,Donation
4942,471,86.04,2025-05-09,Fine
4943,159,100.28,2024-10-27,Fine
4944,229,117.32,2023-06-02,Donation
4945,392,108.81,2024-10-29,Membership Fee
4946,175,80.17,2023-08-06,Donation
4947,385,47.02,2022-11-22,Membership Fee
4948,429,35.04,2024-11-24,Membership Fee
4949,7,187.56,2024-01-27,Fine
4950,146,104.89,2025-03-06,Fine
4951,434,53.94,2025-04-30,Membership Fee
4952,348,32.91,2023-08-01,Donation
4953,298,6.11,2023-02-12,Fine
4954,341,51.54,2023-04-18,Fine
4955,288,55.74,2022-10-08,Fine
4956,446,129.82,2024-01-06,Donation
4957,396,196.58,2023-03-13,Fine
4958,164,13.24,2025-03-03,Membership Fee
4959,80,43.76,2024-05-01,Donation
4960,51,158.13,2023-05-24,Membership Fee
4961,263,95.08,2024-06-02,Donation
4962,176,66.16,2024-10-05,Fine
4963,409,20.8,2022-12-22,Fine
4964,345,85.46,2025-07-16,Membership Fee
4965,317,85.16,2024-01-08,Fine
4966,420,167.31,2024-12-09,Fine
4967,70,12.06,2024-12-14,Membership Fee
4968,84,69.57,2022-11-22,Fine
4969,389,68.83,2024-06-27,Membership Fee
4970,336,124.82,2025-04-05,Fine
4971,215,81.8,2023-06-10,Membership Fee
4972,497,5.76,2024-09-25,Donation
4973,184,149.22,2023-05-27,Fine
4974,286,158.63,2025-02-23,Membership Fee
4975,206,185.36,2023-06-15,Donation
4976,423,52.24,2025-04-17,Donation
4977,28,5.65,2023-08-16,Membership Fee
4978,293,53.36,2022-07-29,Membership Fee
4979,8,66.27,2023-10-17,Donation
4980,131,111.55,2025-02-27,Donation
4981,47,119.25,2024-10-24,Fine
4982,67,194.68,2025-02-01,Membership Fee
4983,462,188.22,2023-04-16,Fine
4984,74,167.91,2023-11-13,Fine
4985,143,5.92,2023-04-17,Membership Fee
4986,159,109.95,2024-07-03,Donation
4987,56,113.72,2023-10-29,Donation
